size,location_score,age,price,rental_yield
1183.1641466532683,9,23,625409.4440730694,0.24964662614636612
2834.6271509244852,1,10,404041.1765405525,0.32886754858174955
1273.6372618379228,1,3,273294.0524721168,0.20794720404858788
2900.474707641605,4,5,573032.3740302688,0.36395314879065854
1892.0115459159115,4,3,474145.3634167913,0.2809988887685954
1370.2658576772392,2,38,260871.2472873697,0.17845448962168198
2083.801894756716,9,13,716159.259693967,0.3476602157304689
2745.8916717528164,9,42,739763.7949191805,0.4135855718933641
2464.4497728191227,2,19,415017.5150620421,0.31470051945281297
2613.1222957228993,9,40,744018.3374796453,0.3801517691031433
2317.566733421435,6,35,572642.3554820849,0.33354272852279915
2384.553129035705,8,24,703988.6180621238,0.3505508242458129
2698.3913031306383,10,24,817291.9900507677,0.4127289077401972
1499.3360177183717,4,17,405687.2442567891,0.23231110380065803
1978.849927286281,2,40,326038.5563446635,0.23571916804467935
1442.4188836392045,2,10,319072.9549540381,0.226327981298089
2975.336015993294,9,2,843596.2244019316,0.44897182376309697
2888.1186793732268,1,44,358280.53804567654,0.3182504348765907
1078.8536227370118,7,23,532096.339977573,0.22664204109086072
2411.1503450313767,3,6,484403.03960431815,0.306340248676393
2850.496634831332,3,2,533100.6933076397,0.3686789060776209
1361.150690254667,2,21,282903.960185563,0.19609024867640845
2135.890461105259,10,35,755282.6003461129,0.36287299425161523
2830.9765951760837,6,49,589184.0881254894,0.37191666451822575
1067.8919571715976,10,29,645317.7760155154,0.22683759376264329
2394.84053449368,2,7,420979.8699079737,0.3161767282305933
1594.6980147451015,10,29,697401.1752651101,0.29056399308582037
2848.7923907530608,4,37,511318.89110308856,0.3515019066621419
2942.1164903307354,10,23,833621.5789683722,0.43300363053507285
2888.5329782268677,9,33,785033.5258698832,0.4066064497506305
1948.4284333149276,9,8,739189.5773045473,0.3487909985984105
2724.085301978627,6,12,646733.6466824582,0.384460406486752
2689.098797070141,4,46,472863.38487831247,0.3244711275520278
1638.2009464865114,7,48,517588.3176008025,0.25254457553712817
2657.8309483013545,1,10,397248.7130860009,0.30768691891159505
1074.0152694309852,4,15,374400.55998224433,0.19957879380144672
2192.5397569641063,5,24,531244.8262962396,0.30658506091583443
1460.017674575406,8,26,579760.685747455,0.25323539722958094
1241.1337715545576,2,47,222994.0154561084,0.18633159021322832
1153.9064032584183,5,42,389143.0602444824,0.1994394275485166
2392.5775517562797,6,39,564500.5206004167,0.33161301291201073
1679.7499275361324,5,3,505179.5802495295,0.267858579577194
2449.533543057523,9,2,794958.0389727226,0.3703734898065762
1130.7126815978847,10,6,693141.6637089242,0.26566481371047207
1630.5806756612205,1,21,267956.9092583298,0.208369320487876
2078.9825847506745,3,9,450335.447930492,0.2921047630591867
2581.4463296779268,2,10,447475.4687384445,0.32953695762562274
1637.5050058641398,3,36,344632.86816405324,0.22513974244119767
2251.782752874018,10,3,808666.7849148692,0.3723601100766224
2771.9554964723743,9,41,741418.9981462897,0.4132848563671978
2231.726376364609,9,24,726137.2940645547,0.3378040571821446
1465.9189495072676,10,22,717146.1088313794,0.27985790408614275
1048.801563113076,2,49,189056.46197488057,0.16174548661303592
2740.19774780186,3,14,487298.33431118744,0.36187152793957966
1042.5388217007742,4,42,331539.91609129915,0.17187503332166934
2749.4033453683987,9,45,748542.0053147798,0.3854471440895194
2057.8742680544237,3,44,367090.28943266434,0.25699688125821324
2878.1353970257924,7,27,699197.5471148117,0.37996926717776897
2597.566471547331,3,33,436422.9356105188,0.3432741460477662
2995.868221066675,7,22,690494.4280660313,0.40710623816955854
1701.4236309034204,7,29,570044.6658471333,0.28029111401846596
2534.3765778622537,9,19,778384.7068823474,0.38868792393177504
1803.8618272184844,2,19,355166.4746416698,0.25572452052158495
1959.7512406078176,6,6,575340.677998656,0.2987825678574526
2255.01092643674,9,45,687494.8912718641,0.33951351451771644
2747.3542283726774,2,19,445133.6033068682,0.34354459830426787
2968.16693839859,2,13,473826.47097217594,0.34236756497422577
2536.5468277290365,5,26,566118.2498643651,0.3555578022164571
1835.5335643346675,10,22,735502.897861454,0.3399346906229569
1842.7140045541405,10,21,741565.242352199,0.3262292423191698
2475.1646031777827,10,36,777878.3649328332,0.3701390230185136
1477.5542915366048,8,2,652080.9705460225,0.28528665791791363
1220.9482262627894,9,47,576150.2253142609,0.23668447685441096
1709.244315281553,2,44,292198.77296748944,0.22034656015473603
1574.4779833081634,5,30,463494.0454113658,0.24463255486067081
1592.6162409119802,7,27,550080.9125671813,0.2591782711375831
1467.2155020998198,6,7,531074.9564128829,0.2566941784383231
1084.1863792727238,6,20,478096.2338450339,0.19378586980641477
1035.7478694668275,7,31,510850.0706880535,0.18611733234368813
2975.444779472063,3,23,507904.0708010175,0.3696882982527663
1855.5462674717246,3,13,401692.2640468303,0.26949097290901486
1768.6532943193633,10,17,744847.0521291676,0.3132299619057714
2359.2945653861398,9,4,787531.3900562689,0.36823244266346
1436.5077757301283,8,14,607525.0918992842,0.27312603938252944
2899.922367900451,5,20,589208.4347566521,0.3797851795670213
2572.6900288311044,6,13,627819.1727175475,0.3551080581903824
1178.822004624519,10,3,718478.5359468379,0.26943504852675404
1835.1615515698568,1,26,267824.01269856514,0.23057981404756875
2758.2366151243295,10,26,816892.8736357172,0.4003307294077664
2889.464044582821,1,18,405683.0033097555,0.33885815134613173
1934.8030224997394,4,32,440385.4897864621,0.2693096697281835
2226.8227784214155,2,14,397584.3852730959,0.280344444419948
1334.0678921841504,7,47,493153.63705774193,0.23916431485545128
2982.337252273953,2,3,502282.9424178929,0.3715670170380603
1463.3434027668868,10,1,760306.9183814517,0.2930636025611069
2885.4635482702515,2,26,451401.47369567986,0.3468828528717498
2299.293297984737,5,24,511515.71383779397,0.31416482303844523
2215.4735897577184,4,49,424527.9381004506,0.2848043352482953
2025.3770220330173,8,35,641662.8608474826,0.3131625917311486
1461.3396234355173,4,14,435131.82965376414,0.21143260694718294
1353.0560640110166,6,3,535715.472512954,0.24407961714596244
1440.9724181403508,5,13,459505.3788354306,0.24078065394414552
1372.876524288509,2,47,236017.5237444818,0.20840258733618394
2559.1689471335067,8,14,720926.5771040565,0.3833157256672354
1700.2505183334601,2,21,331100.2406458521,0.22299589102626785
1115.6853531267927,9,26,604770.3147964347,0.22216040791691785
2938.205260281623,9,3,807373.9043774311,0.42175749183680705
2767.5717699268516,3,40,434974.2868534008,0.33176426790782143
2855.5045663904257,4,4,573107.9654238513,0.36873586455005314
2989.8156452928706,8,36,713356.7396300716,0.40860729451520994
1347.7904984389745,9,43,586643.7553629895,0.24925597407291106
1792.4840378053175,3,1,447758.11008543865,0.25643940303247675
2516.4769514081827,5,40,521561.4761991743,0.3274245998853422
2392.041236107584,8,47,641342.9765169736,0.34588828099308816
1307.7918126797101,3,33,321452.6155452247,0.18524518331968917
2631.6662499812355,7,7,710627.3192246275,0.3670789234490327
1448.8811436733213,8,11,645294.2710118829,0.26700749948100544
1447.6352296452462,10,27,707817.2531448257,0.28560313938975107
2073.9488457868274,3,14,433742.97287493275,0.26920450022404646
2185.8798696834065,2,22,359259.9079649086,0.27184199394359554
2160.1724156756227,10,16,773992.4177534925,0.3565557891135756
1182.9736747955099,7,46,472278.7830128029,0.213594428082132
2754.9217252607605,9,12,806557.8045767699,0.41702064435139213
1531.2000851774121,1,49,206063.17373052554,0.1980182972060999
1259.0298425656083,3,46,269172.7168707763,0.18512318320237336
2777.4961597379543,5,10,591232.1056970903,0.3848437989839517
2911.3029964595066,3,24,495720.38018178806,0.35544007683227447
2724.2552345309014,1,46,331625.9289565843,0.31782750647864416
2619.032149449756,7,18,673804.4462688606,0.3667730867368524
2310.4839612780434,7,22,641877.6566682053,0.3430085303800806
2101.7147412182785,10,9,804639.5987307738,0.36211270286142966
1173.9735198228202,8,17,586498.0413489402,0.23945881142179154
1816.9064261413973,5,38,446274.13906616374,0.2530406954621072
1745.3770340246278,10,40,713689.8997591622,0.28781213969047814
1519.5075675206524,5,13,474187.6719258319,0.2510198633575483
2446.84022737717,5,37,521183.9990669923,0.32345378977552497
1991.7514701575415,1,6,330638.5666324912,0.2541460495929387
1162.0924318152959,10,21,663465.1076948968,0.27071033266326733
1440.3664038996226,5,36,412106.6968542449,0.2165743527896004
2366.5175273191917,6,7,610523.8102612336,0.3505552782025257
1152.2617189806003,1,36,163126.76109582087,0.1498490505875381
2702.4138280975376,7,25,668678.7855545194,0.37596831131782055
1990.2930540279485,1,11,338052.79395775247,0.2426702906091901
1961.173154653296,2,44,298274.1911310626,0.23667039898371728
2184.815569319035,2,14,416076.4358264308,0.28561399234907003
2649.3619318502983,5,45,538799.9712578359,0.35537614797776956
1695.6184158043861,10,29,711379.6032357315,0.3092968746427838
2356.032305118127,7,10,654492.4122946999,0.35366159634108213
2131.463927991582,1,48,251175.41398636193,0.27463709485603327
1534.0565403388428,10,5,742268.8172819932,0.30651130914517594
2757.259972710316,1,8,410407.2037395196,0.3223897869983999
2594.852043213856,1,46,315441.33318012115,0.2796524110612547
2316.903669316851,6,5,632383.5981346115,0.34298186438205713
2701.1634581884837,2,24,437087.16678125056,0.3140511360821857
2734.5884019196046,1,40,348185.57910749567,0.30344427445547245
2416.7259534300692,6,26,594937.2550755524,0.34170561052715653
2674.026656727344,2,6,452247.1130508114,0.34480189054845434
2394.942923338567,6,16,607445.1115831904,0.33863734298264847
2360.2815435206007,10,36,768144.4888861335,0.35596679294673306
2237.2227564303685,8,12,696554.8940153755,0.3462577712569744
2505.4332791152824,2,11,435151.7996195227,0.3123224463644335
1317.2102105861475,9,3,665159.2639062369,0.27139795640426156
2761.741518397857,8,44,680852.1289867875,0.3721491835142716
2743.687055490464,10,37,789899.5745856086,0.39749721274593786
1058.4945660691183,1,6,237163.23546715718,0.17308503524065888
2651.633501129525,7,19,674290.5078600525,0.3832758551097467
1257.7397349468904,10,18,700064.8848615622,0.2784148457184042
1670.2377085182839,6,16,535438.0926713983,0.2505188323311274
2487.0165125832154,6,23,589858.5739404706,0.3383403454283635
1321.5197920966164,6,43,432132.37453725934,0.23056107197484668
2635.9340482381244,6,37,585433.4295346364,0.3610167237597466
2664.268355915484,10,9,856770.8458913274,0.4159998917459699
2014.9354675216723,7,3,659523.3162001136,0.316369665263761
1012.7717434336672,3,8,319369.52437400474,0.17107546158785
1574.0762663498256,6,38,485131.1512796831,0.2487299362939525
2233.8538367514843,3,4,461366.65906038915,0.2969002612257384
2962.372356054847,7,12,718995.0277562495,0.41551835082378513
2263.6270540333367,7,44,577720.2866142384,0.32473400953583
1519.6071621283195,8,31,587760.0837383028,0.25674916090307665
2268.0114061992226,2,25,365709.3460210526,0.2906505473547729
2079.970759431711,9,16,723338.5667083275,0.3525398683727598
2559.6907903022875,5,42,533451.6574560741,0.3481794192874135
1213.9612776539168,9,14,649708.5029652854,0.2611303352196489
2522.0558050040563,10,13,845343.0966072954,0.40257637646679506
2082.5331573522208,5,41,481516.8880322421,0.27614117760740364
2925.9840077179892,7,7,730343.581466767,0.4023850420593958
1683.7443320773723,9,12,699903.3892828611,0.3006909802229414
2265.243786267896,4,37,444766.39693263656,0.30395012016752027
2864.056211020035,2,4,457545.33761439606,0.3484022078931419
1205.0194559813585,9,2,674463.6571127765,0.2564323224103744
2874.4569744729024,2,35,399492.40659991954,0.3455418305586647
2375.7714446016266,3,44,410793.1550131385,0.29694823505620555
1135.6741182103437,10,3,715075.5492544526,0.2654060968154493
1601.9271338936323,2,4,343697.50193225883,0.22041235862865935
2416.3441772905635,3,38,411273.5210978337,0.2994297387408265
1134.7012029375435,6,12,489354.734232513,0.2127747217100413
2164.3409203525466,3,19,419212.37886105134,0.28692473266666485
1691.7661139059135,10,10,754581.813284081,0.3098453403701534
2241.831035534954,8,1,728469.8013693173,0.3479948381155424
1091.4840676250258,6,17,460718.7923610352,0.21189868254941724
2743.0736123047527,7,16,684076.2711593201,0.4072746580623123
2946.977938354794,1,9,426329.7253757491,0.35603347421912734
2937.755710571383,3,9,537181.3743668422,0.35147342780547725
2499.3036634858495,3,9,488453.2163050652,0.3289433191218946
1260.172480261264,2,12,278708.06501086656,0.1848682314094168
2516.526391858045,7,41,616732.6974086462,0.3417419118004019
1049.173832917603,9,15,629644.1194617947,0.24445591493124963
1044.2471030579945,4,2,392425.1121312699,0.19419652925302053
1647.2204382990826,5,11,483947.92027592333,0.2840857608186965
1977.2863808093316,3,11,418259.0912510501,0.2710858975315645
2540.814835615586,9,8,785001.7123106475,0.3878192258650825
2366.5907532130104,4,32,462868.1411145368,0.3226305622050074
1891.8054127534965,5,6,533779.8449726235,0.2864002534471891
1547.2533325633317,1,20,256118.31856521324,0.19415293170036346
2994.2490003154226,2,39,411063.3126117231,0.3411172755558521
1852.3626044719458,9,35,661249.3414469053,0.3044518802070981
1902.774048659351,2,8,389066.5704064109,0.26285378765155387
1327.2476423833384,5,49,389977.5629232417,0.22094603938741855
2589.619097499859,8,43,678850.5480944932,0.37548140191790963
2387.3644515629776,3,34,423598.9578693055,0.3074167652821817
1441.5392255775207,6,19,496684.11311242235,0.2556226784153968
1164.7620912316854,4,7,396075.55128716334,0.20918793544595463
2360.9986041494262,7,31,615999.9011044088,0.3315675776018666
2309.0224285622708,10,18,805817.8428750801,0.36969466221829056
1546.5190539964187,3,40,327605.2727124696,0.20949944818256971
2901.7271245008205,6,14,645499.6554231284,0.4057954768961746
1302.1157835618005,10,39,666738.1091400271,0.25116552067586484
1864.6696020852037,9,36,661147.4458974078,0.2991151825773702
2887.231840335198,10,17,861256.964178722,0.4319224796937282
1839.4546338522446,1,37,270468.84278568864,0.24473567028919355
2277.0518953281708,3,44,364084.50269824907,0.2930540968221662
1795.1887959255887,2,9,366064.8566653583,0.25543564149225556
1548.43040469734,8,20,612317.279819307,0.2637750272098881
2967.9552959196562,7,45,632576.6096191488,0.40098354470873065
1818.6680126300862,2,28,314541.5303377516,0.22675491026609063
2788.198407358269,6,20,634273.7553194775,0.3861291963901883
1459.9092117821724,3,41,322447.4349458884,0.18978251097009838
1426.2094080501665,8,36,568858.5613048964,0.2512297336764921
1062.2681657690227,10,27,653708.0297202934,0.22219563685656138
2303.33365075177,3,8,460772.08144677884,0.2974862430758353
1737.0526874475222,10,32,720584.3114878105,0.29345920287059307
2728.7164996792744,9,1,826081.9615340695,0.41888347969400647
1946.4198133831142,1,17,312270.53615615144,0.2470858668354303
2936.3868558294434,5,9,614207.3555709819,0.38446334073975813
1371.0510314062424,3,20,348303.4972919347,0.20827632829385523
2737.2463359112216,6,45,611543.3516449147,0.3529152421330542
2553.1937055834833,10,32,799272.0434233415,0.3925379776063093
2541.843689288104,2,2,442790.94109248556,0.3224071349342727
2689.566456233775,9,32,773481.2445255115,0.4157655869736353
2522.0479818859976,6,45,554370.8619740269,0.356039936746776
2252.4406432628307,7,9,664387.1047333932,0.3501496631664356
1262.4897553647752,5,30,415786.97722896485,0.2141722051406848
1065.0523589825038,9,20,618326.5267613726,0.24070880900602687
2841.6956956313734,1,38,360357.8667447351,0.3375784618385003
2233.300629041476,5,1,568854.3786400317,0.32571148654794513
2593.0745819523527,10,5,845414.0611185187,0.4103041109041969
1963.0447030251003,6,35,513136.12945687847,0.28303968161989385
1234.616377924789,7,36,490211.4474903735,0.2185884663620796
1250.371584405101,4,1,426376.7954332923,0.21346484172738164
2371.1305744579427,1,14,352285.91428426007,0.2639656375177944
1860.6117897989254,8,9,658961.0800953435,0.31127050038340437
1401.0494534006734,10,30,708378.1843459476,0.2726833858930419
1983.189093482874,4,24,475212.3636010331,0.2851092083395563
1128.4178741502683,3,4,360650.0283614896,0.20308814030434946
2163.942803828798,7,14,645609.397763768,0.35510858783098415
1537.9868088701953,2,25,295674.51447638776,0.2170940820194385
2595.1182012743766,8,4,739659.4107413917,0.3890320879301077
1620.7239178471475,6,25,508669.0335237767,0.25391091633850654
1910.4402981636024,7,10,621046.9953591058,0.29555461920193643
1023.2410798162012,5,35,389454.883576983,0.19396619792560943
1144.8937755891177,9,7,632186.0125482467,0.25071485958875206
1784.9871128133695,5,42,465971.1829602919,0.2617478739362406
1959.8776694342469,5,13,522468.01411028,0.2896734632305883
2200.0410962386077,3,4,446497.14261837536,0.29845077545050414
1583.3251574186065,1,43,223907.26369534925,0.1990247046174981
2389.963772253085,2,36,357971.86859437125,0.2952172062621351
2720.244794378409,8,14,734299.0784704083,0.40443168167271343
2559.7019777867,1,18,359346.1789069253,0.2946471459425928
1079.2376506967144,7,8,539358.9054514798,0.22978457357492274
1961.0138945156577,5,32,503128.5463591076,0.267219990469168
1209.8603568363496,3,27,317912.68907007604,0.19450026071284568
1484.0900317250548,7,42,521347.9012318047,0.250611286338994
2973.3251865342927,9,37,782717.6614717441,0.418066465178659
1284.9910858030264,2,23,281051.5452947107,0.1866239464557541
1997.7763069027121,8,7,674167.4305058579,0.32764678288944593
2236.3114686362383,9,12,733643.7300294621,0.3685409848428502
2404.9299410882077,3,25,436618.4722721525,0.3180175143610717
2119.2973669738285,2,3,417369.09983120236,0.2892837304603414
1019.5416948383673,7,26,509308.090984333,0.19549014749412325
1652.9226164879838,5,4,509856.06792905944,0.26905434789479493
2035.423286769423,5,42,473431.11484252935,0.2585646885407535
1175.7329982896667,10,36,644205.0562245093,0.22826631392314412
1701.2538624183617,5,15,485310.5663039562,0.2738647582249562
1066.4062175827332,4,32,335258.78596973454,0.16617132676495125
1157.1569943100415,5,29,393001.19698798563,0.1994244626084918
1793.8465524031922,4,10,477355.9134065704,0.2784280698170733
1265.4315080861206,6,21,486254.3604816853,0.23188082406013302
2135.081696523116,4,16,477083.5170957406,0.2992081716456157
2378.929938274531,2,47,362104.65918537794,0.2838487850751721
2601.173398218166,9,19,792237.1641294392,0.39187625878728144
1400.3004884896202,2,29,309481.6323790458,0.1892782340109253
1334.9651645181395,9,18,645013.2419684349,0.2597006956295059
1209.1356806688004,10,44,633965.8757946744,0.24977820277084262
2272.8604990872736,6,16,601795.6091336755,0.33161010204526414
2412.9514529738026,9,1,805916.996629858,0.37921673330043415
1063.172289651284,9,48,560937.4607446957,0.19995392397149164
2872.4244924873797,3,2,523408.90067839087,0.3818911932280597
1103.9425673029448,1,15,222860.46092262058,0.1722671222799472
2082.592670602141,1,39,292033.5815541029,0.2467187714998328
2418.121038901833,3,28,442022.45582172985,0.31749638513925127
2741.9382474921713,5,1,620464.7236243123,0.37010856222166033
2428.1738642648556,3,5,480430.58531062165,0.32349278184159874
2603.4561661395837,9,42,724616.9612283219,0.3601134796356107
1678.900385085612,9,22,686280.4288074472,0.299457375758902
2629.6502274930244,3,36,433075.4932881802,0.32215163969221533
1160.2296927693503,3,46,261888.85826874158,0.17520353108307682
2789.6333121210555,5,13,621131.4189478968,0.3895622148586249
2095.1847523074725,2,1,407769.0199511439,0.2788376046625827
2634.5955399249874,6,16,630666.2664010782,0.36088440496725616
1904.6365690366001,7,41,565173.5781008374,0.2854995852350316
2287.15539039305,9,22,724826.4354539592,0.34355412580541667
2052.805321872226,6,32,548785.4921949874,0.30332299818708713
2463.1790435106636,3,16,460490.6319577586,0.32366220812652535
1163.259964061179,5,15,447582.721772958,0.20948016853480383
1120.7041679811275,4,46,304733.0757814109,0.18826948905385918
1494.206468020293,5,42,419927.3086816906,0.23771472073922012
1319.0893602263768,8,12,605596.6103107316,0.2566072741086589
2743.5671331844032,8,1,765310.280337207,0.4097116712489424
1438.4279747160886,6,17,517556.24326373625,0.2670696067117981
2951.7305116382627,1,41,361689.8319352907,0.3264525122098152
1673.7915835422136,8,28,616039.2863357901,0.2911108036564113
1364.2358313773984,8,7,635080.7023456029,0.26379182680070534
2579.3970142849585,2,9,447854.657870702,0.3338971670595946
2317.415551001752,4,22,476937.8437497038,0.30280666766137165
1996.391432906278,2,26,342221.6807405229,0.2586419307092896
2110.7271018752626,4,12,491665.6236550452,0.28827670893153823
2438.4035565445274,10,7,837779.124670189,0.37267048184759055
1456.9094826625974,7,46,499781.38550692075,0.25673482492344424
2992.667832113484,9,47,757245.3180066269,0.4114221480784949
2949.5863242935666,8,15,766874.5034932963,0.40903380045994814
2300.651372693874,9,38,707374.1291199382,0.3452961826966074
1399.0849018582903,8,21,586119.0164781685,0.27765288339000443
2360.4564848625823,2,14,393895.3271809634,0.3121509258610724
1144.3968179583517,7,2,537847.3116602212,0.2312577033932378
1061.3050044116121,2,8,291186.1113950603,0.18074424227379599
1515.3657770224272,2,45,247894.67543076712,0.1882827155726654
1925.2459134786327,4,6,501891.8477050142,0.28476002087984276
2736.545010816761,1,37,356195.6616263387,0.31084885877292656
2454.338139532616,5,37,509615.1445621491,0.3312947958792413
2485.4130423999623,6,33,593892.6116777624,0.3283035336442811
1850.9866688961506,9,41,664473.6499179878,0.29864727487068915
1691.8699850939258,10,6,769374.2400586461,0.3180060844974928
1742.0775259692055,8,26,614127.0356418726,0.29292109615663026
2975.2991274721157,2,39,426690.45609613333,0.3334017371685604
1080.218382824965,1,41,188378.5111425898,0.13780338217300953
2734.062992244897,2,37,415114.8707220617,0.32914045966426153
2157.3508171447866,7,14,622497.653364815,0.3317952747218489
1877.230838379181,4,37,411546.7427688225,0.26577790657702877
2450.5153208302727,10,8,820611.440237906,0.39295354913081343
1973.3378828494056,5,39,487975.0309358617,0.26730185733831086
2746.8464761633213,7,13,703595.2209548769,0.3846462208097314
2801.403728022517,3,13,513052.8508460742,0.35895059673842966
1843.441853746911,10,40,709107.7389317073,0.3043274159716907
1553.655594470103,2,43,273118.41529107885,0.19260526811448178
2184.700657186724,7,28,603837.1845090716,0.32144031987648103
2824.7266912333816,5,18,592007.5748948694,0.37618716822889126
1421.3243780113332,1,19,254847.59144614637,0.17420411925580834
2245.9331671269656,1,38,292107.45960631385,0.2631684089464465
2263.120440185041,9,32,703980.3261208866,0.35549763103857435
2466.226044830562,5,22,550565.8317535952,0.34277620286492905
1263.1353702545196,1,2,266262.09693867096,0.17527583907595568
2431.6499293641773,7,13,667663.163838192,0.3603843913763554
2818.065041331282,9,23,781377.7999884577,0.42024343928868274
1359.366217740484,1,25,229088.03517914834,0.18950367349085961
1475.0866498477553,10,28,682232.4233816372,0.27938970763350673
2942.790188083279,4,11,572339.9780087842,0.3549269964370634
1361.9539054189795,3,33,329078.37328047206,0.2017887446044861
2708.7701867391584,5,24,579385.734213372,0.37466265774908275
1984.5557128960695,7,2,629186.4694387179,0.32569618941489814
1494.462148806354,8,30,598043.7224907444,0.2719920388496983
2741.4998025450227,2,17,446588.0705740362,0.337334766420107
1890.610510005331,7,40,567933.7850645077,0.2980288753061225
2029.6347078593803,1,34,295799.59408897127,0.2489959580572111
1718.4667387995314,7,38,538570.1356421231,0.255383834617145
2185.901702869855,8,22,671592.1426173872,0.34650596041794296
1327.0477451700456,2,5,340609.4096580765,0.19159345555473947
1782.1630733035213,9,48,649526.7111451369,0.2948886371934468
2938.8246446705753,1,40,363116.57886388403,0.34127443214444825
1516.266865402255,6,16,525657.8007869105,0.24613493905883008
2313.4733290825843,1,13,362253.33162252675,0.2749927650303856
1650.3801284493898,3,26,380614.45916647435,0.23680971193683728
2546.9462513732014,6,31,596147.4290367009,0.3380592295258369
1261.7473214366996,3,39,286051.8631555497,0.1847467698319337
2939.642090157089,8,48,693204.1497307336,0.41124794361510114
1907.5790827672786,5,23,526093.2748721611,0.2955228312063717
1472.100926692928,2,48,238623.88009561336,0.17539379330298835
1146.9934946600254,4,12,391202.1406822784,0.19651226581598735
1339.5158101750815,9,14,679086.9154200327,0.2796520739816582
2039.5478971120353,4,18,459957.357293359,0.2809736068438853
1674.0063528625726,10,27,686131.6402729938,0.31181949861853964
2657.766731765219,10,28,784346.7005335533,0.41044964682478086
1861.775047323612,8,18,642235.3650947228,0.3010677178833905
1497.4285451752598,5,16,450113.5069936267,0.24602903943260407
2234.28997320806,10,16,801800.670693431,0.3703235981537173
2413.5544337708916,1,13,368036.88444518787,0.30395730952085376
1334.0838158018996,7,29,504070.0087002063,0.22265688397630293
1335.2384325766352,3,9,349570.3343350771,0.22195217667767878
1073.342853867086,10,26,667735.690317577,0.25120287795998064
2472.8040301312813,8,28,693211.9935701163,0.35197654681777174
2327.60905524361,3,41,415097.2189682665,0.2909828868629098
1949.2617514996277,1,13,330116.2828334916,0.25680454476208514
2688.340897938394,5,36,535328.8827541068,0.34006302032208396
2611.3403059001066,2,9,451953.71124669624,0.3173885062025661
2170.7087287935046,4,47,428699.38354031753,0.28375695319847505
2736.5425610265174,1,14,376037.04656002217,0.3222918850689781
1411.6824200735364,9,12,653548.4587150682,0.27767690314433535
1223.8392387954557,6,32,482760.6287638258,0.22461350185722165
1539.4992230339792,8,38,568673.5199240606,0.2676723437130936
1114.1737121786298,4,3,409532.582381194,0.1998143842311017
2062.3390560020644,9,16,722327.3981183276,0.3465093371217006
2873.211384589923,2,20,449158.377977769,0.3462721359130536
1078.6870813370192,9,32,592623.7274526394,0.22441133106436392
1244.2198280200537,5,23,438073.8557314372,0.22447480069226108
1904.3980565668705,6,17,565829.7141002164,0.2677531580335642
2867.75003505581,3,16,505954.2491813238,0.3594153030559659
1632.312209953501,4,38,378186.49055931985,0.2305969791143501
2014.4696173767848,6,8,579759.0733281904,0.29821690476648943
1083.1457181007843,7,19,504555.37484203535,0.221800379322087
1296.6864019241777,1,30,216324.3471748225,0.17926576651780776
2973.2602459176937,7,34,661661.7725873301,0.392035836036846
2930.237392872091,1,14,417212.21128433314,0.33206400666416036
1009.8799618688192,5,22,409947.97847346024,0.17692836338735776
2903.623570846478,6,44,612414.8767011671,0.3964947315842644
2278.239875631001,2,17,381623.12963062176,0.30856097891606826
2735.836589040044,10,15,832061.7058931589,0.41637916331794533
1909.4797112677184,9,48,660194.984812001,0.2932322373251585
2031.1920571585006,10,32,725431.9010863317,0.3356656952367241
1977.6931605138402,6,13,592281.478241574,0.2792625871279145
2333.728515092209,7,21,632133.8803440141,0.34601963697105564
1279.3025095126259,10,49,620761.1679904602,0.24348963852929872
1059.947179745356,8,40,534422.8164316731,0.20389271951860813
1615.859883182382,10,33,701079.9036052155,0.3048623179862525
2409.361525473293,1,27,353351.52069327433,0.2858936948170872
1403.7069042458968,8,35,551457.6489022876,0.2615274869450503
2346.8648666498348,4,16,508022.8409430343,0.3287555915635924
2939.824092214541,10,28,837522.6736784192,0.42908829293783185
1187.8014315788369,8,34,540012.8626135441,0.23172856094556185
2345.2042364502527,6,47,559335.152575036,0.3316031557248212
1887.5004386091423,9,1,739103.5418497451,0.32286226612152863
2736.2845087550104,4,41,490999.9598017753,0.3546747874545553
1354.299578894772,2,48,243970.0201454157,0.1611975226019492
2385.2519044523287,2,31,359241.64777410525,0.2894770998665547
2676.2305792962206,5,36,533136.9976754118,0.3514954881529834
2889.2284389480465,10,44,797596.632326095,0.40487283245255085
2366.4960565792917,9,33,723813.6224658721,0.36384499515689
1994.3495280168545,3,33,396181.29650213453,0.2646570325215423
2235.694480402428,8,39,636720.2357482522,0.3267475229370998
2737.8099689574365,4,18,526648.0836990967,0.3470765198038693
2141.2194932776592,6,23,573136.212995301,0.30390153436998507
1060.7741193936738,10,23,658718.4318357122,0.22891212697814334
2861.8973910139557,6,15,636976.9951208294,0.404790610128211
2379.0535020631223,3,26,426721.5954724839,0.3028014725692037
2353.0267715544933,5,30,523484.9972879685,0.3067733164362421
1431.3503047954343,3,25,341592.9953824293,0.20941193165768232
2317.770940465314,1,45,292675.67677486374,0.27167596090812285
1787.7288113083168,7,16,583769.6855303649,0.282592152245992
2302.4659540829844,4,39,450936.4479531084,0.29709986137486655
1213.1860606159814,7,48,484789.389831377,0.23035846598270723
2315.690609206072,3,45,362692.7179134356,0.27739093911958607
2998.827451541333,5,14,619058.8452377409,0.38706654054922096
1096.424077721112,5,17,409022.7003949635,0.181088208291765
2954.3483684426346,2,12,471112.5199566501,0.3776676462771427
